Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
8991,"694417,727668","07-23-2018 12:00:12,842","1200,0056",14,69,"1,50002288818359","3,68989944458008","0,499981313943863","0,00002124864","1,76089513301849","0,00004241949",,,"0,000170707702636719",,"35,9790497212912","34,5764198303223"
8992,"694537,727568","07-23-2018 12:02:12,842","1320,0055",14,69,"1,49999809265137","3,71170616149902","0,549970149993897","0,00002124864","1,94590151309967","0,00004241949",,,"0,000211715698242188",,"35,8136367797852","34,4774551391602"
8993,"694657,726468","07-23-2018 12:04:12,841","1440,0044",14,69,"1,49997901916504","3,73010635375977","0,599976539611816","0,00002124864","2,13198685646057","0,00004241949",,,"0,000145912170410156",,"35,7223358915145","34,5127334594727"
8994,"694777,727168","07-23-2018 12:06:12,842","1560,0051",14,69,"1,49999618530273","3,7452335357666","0,649976849555969","0,00002124864","2,31888628005981","0,00004241949",,,"9,34600830078125E-05",,"35,6777840792756","34,5229530334473"
8995,"694897,724668","07-23-2018 12:08:12,839","1680,0026",14,69,"1,49998092651367","3,7578296661377","0,699977993965149","0,00002124864","2,50647377967834","0,00004241949",,,"6,00814819335938E-05",,"35,6630630493164","34,5039749145508"
8996,"695017,729168","07-23-2018 12:10:12,844","1800,0071",14,69,"1,50003051757813","3,77022647857666","0,749979436397553","0,00002124864","2,69467902183533","0,00004241949",,,"0,000123023986816406",,"35,6829261614265","34,4937553405762"
8997,"695137,728268","07-23-2018 12:12:12,843","1920,0062",14,69,"1,49999618530273","3,78333568572998","0,799975395202637","0,00002124864","2,88349890708923","0,00004241949",,,"0,000103950500488281",,"35,7455940246582","34,5942649841309"
8998,"695257,726668","07-23-2018 12:14:12,841","2040,0046",14,69,"1,49997711181641","3,79759407043457","0,849960207939148","0,00002124864","3,07295894622803","0,00004241949",,,"0,000134468078613281",,"35,7675285339356","34,5297660827637"
8999,"695377,726968","07-23-2018 12:16:12,841","2160,0049",14,69,"1,50002098083496","3,81318855285645","0,899965107440949","0,00002124864","3,26324033737183","0,00004241949",,,"0,000105857849121094",,"35,9373359680176","34,5900650024414"
9000,"695497,725068","07-23-2018 12:18:12,839","2280,003",14,69,"1,5","3,8302698135376","0,949970662593842","0,00002124864","3,45434093475342","0,00004241949",,,"0,0001220703125",,"36,1043089428849","34,5650329589844"
9001,"695617,728368","07-23-2018 12:20:12,843","2400,0063",14,69,"1,50000190734863","3,84885120391846","0,999967634677887","0,00002124864","3,64630079269409","0,00004241949",,,"0,000177383422851563",,"36,1031341552734","34,5669479370117"
9002,"695737,725868","07-23-2018 12:22:12,840","2520,0038",14,69,"1,49999618530273","3,86853885650635","1,04996204376221","0,00002124864","3,83920907974243","0,00004241949",,,"0,000204086303710938",,"36,1860542297363","34,635181427002"
9003,"695857,727668","07-23-2018 12:24:12,842","2640,0056",14,69,"1,50000381469727","3,88888835906982","1,09996592998505","0,00002124864","4,03315782546997","0,00004241949",,,"0,000194549560546875",,"36,330825685023","34,6651420593262"
9004,"695977,726768","07-23-2018 12:26:12,841","2760,0047",14,69,"1,50004768371582","3,90936279296875","1,14996564388275","0,00002124864","4,22811365127564","0,00004241949",,,"0,000144004821777344",,"36,3205986022949","34,5430603027344"
9005,"696097,723368","07-23-2018 12:28:12,838","2880,0013",14,69,"1,50008583068848","3,92940330505371","1,19996464252472","0,00002124864","4,42408275604248","0,00004241949",,,"0,000176429748535156",,"36,3475723266602","34,5449638366699"
9006,"696217,726468","07-23-2018 12:30:12,841","3000,0044",14,69,"1,50005722045898","3,94855117797852","1,24996542930603","0,00002124864","4,62104082107544","0,00004241949",,,"0,000143051147460938",,"36,3655204623385","34,5809783935547"
9007,"696337,726168","07-23-2018 12:32:12,840","3120,0041",14,69,"1,50004959106445","3,96653175354004","1,29997003078461","0,00002124864","4,81894111633301","0,00004241949",,,"0,000158309936523438",,"36,4406509399414","34,5379486083984"
9008,"696457,725468","07-23-2018 12:34:12,840","3240,0034",14,69,"1,50000762939453","3,98339176177979","1,34996163845062","0,00002124864","5,01765871047974","0,00004241949",,,"0,000142097473144531",,"36,4767265319824","34,622314453125"
9009,"696577,722868","07-23-2018 12:36:12,837","3360,0008",14,69,"1,50004386901855","3,99944972991943","1,3999639749527","0,00002124864","5,21724128723145","0,00004241949",,,"0,000120162963867188",,"36,4083366394043","34,4990653991699"
9010,"696697,723968","07-23-2018 12:38:12,838","3480,0019",14,69,"1,50000190734863","4,01506519317627","1,44996297359467","0,00002124864","5,41760063171387","0,00004241949",,,"0,0001068115234375",,"36,4425354003906","34,5970764160156"
9011,"696817,727968","07-23-2018 12:40:12,842","3600,0059",14,69,"1,50000190734863","4,03046226501465","1,49995541572571","0,00002124864","5,61870908737183","0,00004241949",,,"0,000163078308105469",,"36,4374389648438","34,5049476623535"
9012,"696937,725868","07-23-2018 12:42:12,840","3720,0038",14,69,"1,49995994567871","4,04593944549561","1,54995977878571","0,00002124864","5,82063579559326","0,00004241949",,,"0,000144004821777344",,"36,3126641359633","34,6312065124512"
9013,"697057,727368","07-23-2018 12:44:12,842","3840,0053",14,69,"1,49998092651367","4,06196594238281","1,59996116161346","0,00002124864","6,02333498001099","0,00004241949",,,"0,000185012817382813",,"36,1930389404297","34,5809783935547"
9014,"697177,726368","07-23-2018 12:46:12,841","3960,0043",14,69,"1,49998092651367","4,0791187286377","1,64995527267456","0,00002124864","6,22683191299439","0,00004241949",,,"0,000143051147460938",,"36,1652946472168","34,5030670166016"
9015,"697297,723768","07-23-2018 12:48:12,838","4080,0017",14,69,"1,49996185302734","4,09757709503174","1,69995188713074","0,00002124864","6,43122863769531","0,00004241949",,,"0,000154495239257813",,"36,1384963989258","34,6247901916504"
9016,"697417,729168","07-23-2018 12:50:12,844","4200,0071",14,69,"1,49999237060547","4,11752414703369","1,74995052814484","0,00002124864","6,63659572601318","0,00004241949",,,"0,000218391418457031",,"36,0984649991783","34,5042037963867"
9017,"697537,728468","07-23-2018 12:52:12,843","4320,0064",14,69,"1,4999885559082","4,13859748840332","1,79995167255402","0,00002124864","6,84299945831299","0,00004241949",,,"0,000201225280761719",,"36,1136131286621","34,5451622009277"
9018,"697657,723968","07-23-2018 12:54:12,838","4440,0019",14,69,"1,49995994567871","4,16003704071045","1,84995198249817","0,00002124864","7,05046701431274","0,00004241949",,,"0,000212669372558594",,"36,0756301879883","34,5605201721191"
9019,"697777,724668","07-23-2018 12:56:12,839","4560,0026",14,69,"1,49997901916504","4,18088817596436","1,899942278862","0,00002124864","7,2589545249939","0,00004241949",,,"0,000170707702636719",,"36,0397644042969","34,5806045532227"
9020,"697897,725168","07-23-2018 12:58:12,840","4680,0031",14,69,"1,49990653991699","4,19974136352539","1,94994986057282","0,00002124864","7,46851491928101","0,00004241949",,,"0,0001373291015625",,"36,0425758361816","34,4784088134766"
9021,"697899,549068","07-23-2018 12:58:14,663","4681,827",14,69,"1,49995422363281","4,20000171661377","1,95070683956146","0,00002124864","7,47169399261475","0,00004241949",,,"0,000135130730843758",,"36,0337033367994","34,5116177471061"
9022,"698019,616608","07-23-2018 13:00:14,688","120,0028",15,69,"1,33830451965332","4,20041370391846","1,99781823158264","0,00002124864","7,66958236694336","0,00004241949",,,"-9,5367431640625E-06",,"35,9538154602051","34,5157890319824"
9023,"698139,617908","07-23-2018 13:02:14,690","240,0041",15,69,"1,23550224304199","4,20044040679932","2,04061484336853","0,00002124864","7,84934663772583","0,00004241949",,,"-3,24249267578125E-05",,"36,0029525347365","34,4882698059082"
9024,"698259,618408","07-23-2018 13:04:14,690","360,0046",15,69,"1,15494155883789","4,20042228698731","2,08042573928833","0,00002124864","8,01656913757324","0,00004241949",,,"4,1961669921875E-05",,"35,9030456966052","34,5153961181641"
9025,"698379,619408","07-23-2018 13:06:14,691","480,0056",15,69,"1,07969665527344","4,20036029815674","2,11766171455383","0,00002124864","8,17297554016113","0,00004241949",,,"-6,58035278320313E-05",,"35,8471412658691","34,5112190246582"
9026,"698499,620708","07-23-2018 13:08:14,692","600,0069",15,69,"1,00542259216309","4,20040798187256","2,15240883827209","0,00002124864","8,31892776489258","0,00004241949",,,"-1,9073486328125E-05",,"35,8046837206836","34,5298194885254"
9027,"698619,617208","07-23-2018 13:10:14,689","720,0034",15,69,"0,930400848388672","4,20041751861572","2,18467426300049","0,00002124864","8,4544563293457","0,00004241949",,,"1,62124633789063E-05",,"35,6926155090332","34,4634399414063"
9028,"698739,620108","07-23-2018 13:12:14,692","840,0063",15,69,"0,854652404785156","4,20039653778076","2,21443104743958","0,00002124864","8,57944679260254","0,00004241949",,,"-0,0000152587890625",,"35,6278381887454","34,5737800598145"
9029,"698859,614308","07-23-2018 13:14:14,686","960,0005",15,69,"0,778547286987305","4,20039367675781","2,24164986610413","0,00002124864","8,69377708435059","0,00004241949",,,"2,09808349609375E-05",,"35,5809632278098","34,5034370422363"
9030,"698979,620608","07-23-2018 13:16:14,692","1080,0068",15,69,"0,702943801879883","4,20043182373047","2,26633548736572","0,00002124864","8,79746723175049","0,00004241949",,,"-2,00271606445313E-05",,"35,4058837890625","34,5499000549316"
9031,"699099,619608","07-23-2018 13:18:14,691","1200,0058",15,69,"0,629341125488281","4,20042610168457","2,28853058815002","0,00002124864","8,89069557189941","0,00004241949",,,"0,0000457763671875",,"35,4012107849121","34,5669708251953"
9032,"699219,620208","07-23-2018 13:20:14,692","1320,0064",15,69,"0,559661865234375","4,20041942596436","2,30833840370178","0,00002124864","8,97389698028565","0,00004241949",,,"-1,33514404296875E-05",,"35,3062973022461","34,5239448547363"
9033,"699339,614408","07-23-2018 13:22:14,686","1440,0006",15,69,"0,494237899780273","4,20040130615234","2,32589054107666","0,00002124864","9,04762363433838","0,00004241949",,,"-4,29153442382813E-05",,"35,2011147421974","34,5899200439453"
9034,"699459,619108","07-23-2018 13:24:14,691","1560,0053",15,69,"0,434423446655273","4,20040035247803","2,34135675430298","0,00002124864","9,11258697509766","0,00004241949",,,"3,71932983398438E-05",,"35,1765938886072","34,5121841430664"
9035,"699579,617508","07-23-2018 13:26:14,689","1680,0037",15,69,"0,380807876586914","4,20041942596436","2,35492610931397","0,00002124864","9,16958427429199","0,00004241949",,,"-2,38418579101563E-05",,"35,0834999084473","34,5398788452148"
9036,"699699,614008","07-23-2018 13:28:14,686","1800,0002",15,69,"0,333026885986328","4,20040416717529","2,36680579185486","0,00002124864","9,21948337554932","0,00004241949",,,"-1,81198120117188E-05",,"35,0321922302246","34,5910530090332"
9037,"699699,626608","07-23-2018 13:28:14,698","1800,0128",15,69,"0,333019256591797","4,20040225982666","2,3668065071106","0,00002124864","9,21948719024658","0,00004241949",,,"-1,81196317880587E-05",,"35,0321837356027","34,5910399033977"
9038,"700299,69352","07-23-2018 13:38:14,755","600,0023",16,69,0,"4,14957714080811","2,36680769920349","0,00002124864","9,21949195861816","0,00004241949",,,"-9,5367431640625E-06",,"34,62764","34,5838432312012"
9039,"700299,69812","07-23-2018 13:38:14,759","600,0069",16,69,0,"4,14957427978516","2,36680769920349","0,00002124864","9,21949195861816","0,00004241949",,,"-9,54298934610636E-06",,"34,6276607411232","34,5838273825838"
9040,"700419,742036","07-23-2018 13:40:14,854","120,0032",17,69,"-3,00004768371582","3,84478569030762","2,36680769920349","0,1000098","9,21949195861816","0,3858339",,,"-0,000172615051269531",,"35,16916","34,5882186889648"
9041,"700539,741736","07-23-2018 13:42:14,853","240,0029",17,69,"-3,00000381469727","3,82849884033203","2,36680769920349","0,2000059","9,21949195861816","0,7695054",,,"-0,000118255615234375",,"35,767879486084","34,5698051452637"
9042,"700659,743936","07-23-2018 13:44:14,856","360,0051",17,69,"-2,99997425079346","3,80718803405762","2,36680769920349","0,3000071","9,21949195861816","1,15135",,,"-0,000189781188964844",,"36,2174259254337","34,5246772766113"
9043,"700779,739336","07-23-2018 13:46:14,851","480,0005",17,69,"-2,99992561340332","3,77912330627441","2,36680769920349","0,3999857","9,21949195861816","1,530637",,,"-0,000241279602050781",,"36,6327781677246","34,6030120849609"
9044,"700899,741236","07-23-2018 13:48:14,853","600,0024",17,69,"-2,99993801116943","3,74592018127441","2,36680769920349","0,4999823","9,21949195861816","1,906902",,,"-0,000329017639160156",,"37,0162010192871","34,4475059509277"
9045,"701019,743436","07-23-2018 13:50:14,855","720,0046",17,69,"-2,99989032745361","3,71146869659424","2,36680769920349","0,5999845","9,21949195861816","2,279773",,,"-0,000293731689453125",,"37,2782897949219","34,5899200439453"
9046,"701139,741636","07-23-2018 13:52:14,853","840,0028",17,69,"-2,99991893768311","3,67913150787354","2,36680769920349","0,6999814","9,21949195861816","2,649271",,,"-0,000280380249023438",,"37,4051284790039","34,5233497619629"
9047,"701259,742136","07-23-2018 13:54:14,854","960,0033",17,69,"-2,99984169006348","3,64904975891113","2,36680769920349","0,7999594","9,21949195861816","3,01559",,,"-0,000275611877441406",,"37,5386618455098","34,5527420043945"
9048,"701379,741136","07-23-2018 13:56:14,853","1080,0023",17,69,"-2,99985218048096","3,61853218078613","2,36680769920349","0,8999773","9,21949195861816","3,379049",,,"-0,000263214111328125",,"37,6686248779297","34,5358734130859"
9049,"701499,743736","07-23-2018 13:58:14,855","1200,0049",17,69,"-2,99985408782959","3,5849494934082","2,36680769920349","0,999971","9,21949195861816","3,739231",,,"-0,00028228759765625",,"37,6967697143555","34,4952812194824"
9050,"701619,740436","07-23-2018 14:00:14,852","1320,0016",17,69,"-2,99987506866455","3,54767894744873","2,36680769920349","1,099951","9,21949195861816","4,095821",,,"-0,00034332275390625",,"37,6614418029785","34,4788093566895"
9051,"701739,743736","07-23-2018 14:02:14,855","1440,0049",17,69,"-2,9998664855957","3,50751209259033","2,36680769920349","1,199946","9,21949195861816","4,448578",,,"-0,00032806396484375",,"37,6705017089844","34,4765396118164"
9052,"701859,744136","07-23-2018 14:04:14,856","1560,0053",17,69,"-2,99984741210938","3,46723175048828","2,36680769920349","1,29995","9,21949195861816","4,797314",,,"-0,000294685363769531",,"37,5959663391113","34,4625015258789"
9053,"701979,743036","07-23-2018 14:06:14,855","1680,0042",17,69,"-2,99987697601318","3,43028163909912","2,36680769920349","1,39994","9,21949195861816","5,142116",,,"-0,000279426574707031",,"37,4796524047852","34,5391120910645"
9054,"702099,744636","07-23-2018 14:08:14,856","1800,0058",17,69,"-2,99987697601318","3,39794540405273","2,36680769920349","1,499931","9,21949195861816","5,483461",,,"-0,000257492065429688",,"37,6187057495117","34,5389060974121"
9055,"702219,743536","07-23-2018 14:10:14,855","1920,0047",17,69,"-2,99985790252686","3,36907482147217","2,36680769920349","1,599929","9,21949195861816","5,821788",,,"-0,000271797180175781",,"37,6955528259277","34,5480270385742"
9056,"702339,742736","07-23-2018 14:12:14,855","2040,0039",17,69,"-2,99987506866455","3,3413143157959","2,36680769920349","1,699921","9,21949195861816","6,157283",,,"-0,000250816345214844",,"37,7670288085938","34,4638404846191"
9057,"702459,744936","07-23-2018 14:14:14,857","2160,0061",17,69,"-2,99987125396729","3,31180953979492","2,36680769920349","1,799898","9,21949195861816","6,489891",,,"-0,000243186950683594",,"38,0890538393167","34,5286560058594"
9058,"702579,744136","07-23-2018 14:16:14,856","2280,0053",17,69,"-2,99986839294434","3,27939414978027","2,36680769920349","1,899906","9,21949195861816","6,819479",,,"-0,000261306762695313",,"38,4352035522461","34,539478302002"
9059,"702699,742736","07-23-2018 14:18:14,855","2400,0039",17,69,"-2,99989032745361","3,24470996856689","2,36680769920349","1,999896","9,21949195861816","7,145724",,,"-0,000300407409667969",,"38,5260504919203","34,5144577026367"
9060,"702819,742736","07-23-2018 14:20:14,855","2520,0039",17,69,"-2,99986839294434","3,19721412658691","2,36680769920349","2,099894","9,21949195861816","7,467958",,,"-0,000494003295898438",,"38,639102935791","34,5024948120117"
9061,"702939,739436","07-23-2018 14:22:14,851","2640,0006",17,69,"-2,99988555908203","3,10139083862305","2,36680769920349","2,199873","9,21949195861816","7,783709",,,"-0,00139808654785156",,"38,9774284362793","34,5355033874512"
9062,"703059,739736","07-23-2018 14:24:14,851","2760,0009",17,69,"-2,99989414215088","2,86123085021973","2,36680769920349","2,299863","9,21949195861816","8,083158",,,"-0,00316524505615234",,"39,634204864502","34,5537109375"
9063,"703138,353136","07-23-2018 14:25:33,465","2838,6143",17,69,"-2,99988174438477","1,99941062927246","2,36680769920349","2,365376","9,21949195861816","8,254253",,,"-0,00106090887856628",,"39,9626651400442","34,5478286743164"
9064,"703138,37124","07-23-2018 14:25:33,484","0,0063",18,70,"-3,00000381469727","1,99657154083252",0,0,0,0,,,"-0,00106039225305171",,"39,9625412123962","34,5314979553223"
9065,"703258,433176","07-23-2018 14:27:33,509","120,0026",14,70,"1,4998950958252","3,26588821411133","0,0499916337430477","0,000008166674","0,151976674795151","0,00001630535",,,"0,00215244293212891",,"39,18784","34,5728454589844"
9066,"703378,435376","07-23-2018 14:29:33,511","240,0048",14,70,"1,49991607666016","3,43961811065674","0,0999906286597252","0,000008166674","0,320090174674988","0,00001630535",,,"0,00111675262451172",,"38,2362785339356","34,5569114685059"
9067,"703498,433776","07-23-2018 14:31:33,509","360,0032",14,70,"1,49998664855957","3,53061485290527","0,149984687566757","0,000008166674","0,494601160287857","0,00001630535",,,"0,000509262084960938",,"37,4378554322072","34,5178642272949"
9068,"703618,433976","07-23-2018 14:33:33,510","480,0034",14,70,"1,49996948242188","3,57252216339111","0,199983969330788","0,000008166674","0,672362267971039","0,00001630535",,,"0,000195503234863281",,"37,1955833435059","34,577018737793"
9069,"703738,432276","07-23-2018 14:35:33,508","600,0017",14,70,"1,5000171661377","3,59156036376953","0,249977335333824","0,000008166674","0,851454079151154","0,00001630535",,,"0,00011444091796875",,"36,8290557861328","34,5629959106445"
9070,"703858,432276","07-23-2018 14:37:33,508","720,0017",14,70,"1,50002098083496","3,60902976989746","0,299978941679001","0,000008166674","1,0314781665802","0,00001630535",,,"0,000135421752929688",,"36,5473709106445","34,4790077209473"
9071,"703978,431076","07-23-2018 14:39:33,507","840,0005",14,70,"1,50002098083496","3,62634181976318","0,349974691867828","0,000008166674","1,21234595775604","0,00001630535",,,"0,000139236450195313",,"36,4268608093262","34,5876846313477"
9072,"704098,435676","07-23-2018 14:41:33,511","960,0051",14,70,"1,50006675720215","3,6450138092041","0,399976879358292","0,000008166674","1,39412605762482","0,00001630535",,,"0,000208854675292969",,"36,2243728637695","34,5814018249512"
9073,"704218,434776","07-23-2018 14:43:33,510","1080,0042",14,70,"1,5000171661377","3,66713047027588","0,44996789097786","0,000008166674","1,5768848657608","0,00001630535",,,"0,000250816345214844",,"36,0597610473633","34,4864349365234"
9074,"704338,432976","07-23-2018 14:45:33,509","1200,0024",14,70,"1,49999237060547","3,68986701965332","0,499975085258484","0,000008166674","1,76084136962891","0,00001630535",,,"0,000207901000976563",,"35,9481620788574","34,4534301757813"
9075,"704458,432776","07-23-2018 14:47:33,508","1320,0022",14,70,"1,4999885559082","3,71171474456787","0,549973428249359","0,000008166674","1,94588172435761","0,00001630535",,,"0,000195503234863281",,"35,8550148010254","34,5472602844238"
9076,"704578,434376","07-23-2018 14:49:33,510","1440,0038",14,70,"1,49998474121094","3,73009872436523","0,599972248077393","0,000008166674","2,13193774223328","0,00001630535",,,"0,000165939331054688",,"35,7250062118547","34,5425567626953"
9077,"704698,431976","07-23-2018 14:51:33,507","1560,0014",14,70,"1,50002288818359","3,74523735046387","0,649972915649414","0,000008166674","2,31883835792542","0,00001630535",,,"0,000100135803222656",,"35,6902772368898","34,5863456726074"
9078,"704818,433576","07-23-2018 14:53:33,509","1680,003",14,70,"1,50002098083496","3,7578706741333","0,699974060058594","0,000008166674","2,50642585754395","0,00001630535",,,"0,000107765197753906",,"35,5947267794048","34,4989204406738"
9079,"704938,430876","07-23-2018 14:55:33,506","1800,0003",14,70,"1,50002098083496","3,77024269104004","0,749969363212585","0,000008166674","2,69460892677307","0,00001630535",,,"9,5367431640625E-05",,"35,6751365661621","34,4156608581543"
9080,"705058,432376","07-23-2018 14:57:33,508","1920,0018",14,70,"1,49999237060547","3,7833366394043","0,79996520280838","0,000008166674","2,88342952728272","0,00001630535",,,"0,000159263610839844",,"35,7215309143066","34,5510635375977"
9081,"705178,436076","07-23-2018 14:59:33,512","2040,0055",14,70,"1,50001525878906","3,79757785797119","0,849969565868378","0,000008166674","3,07296514511108","0,00001630535",,,"0,000111579895019531",,"35,7737159294142","34,5190048217773"
9082,"705298,436976","07-23-2018 15:01:33,512","2160,0064",14,70,"1,49998092651367","3,81323719024658","0,89997261762619","0,000008166674","3,26324129104614","0,00001630535",,,"0,000154495239257813",,"35,9046363830566","34,503833770752"
9083,"705418,432576","07-23-2018 15:03:33,508","2280,002",14,70,"1,50004577636719","3,83033084869385","0,949963688850403","0,000008166674","3,45428943634033","0,00001630535",,,"0,000218391418457031",,"36,0274123122338","34,5443916320801"
9084,"705538,431476","07-23-2018 15:05:33,507","2400,0009",14,70,"1,50002479553223","3,84887504577637","0,999964714050293","0,000008166674","3,64626812934876","0,00001630535",,,"0,00014495849609375",,"36,0979498205906","34,5537109375"
9085,"705658,432176","07-23-2018 15:07:33,508","2520,0016",14,70,"1,5000171661377","3,86855220794678","1,04996621608734","0,000008166674","3,83920693397522","0,00001630535",,,"0,000176429748535156",,"36,1506118774414","34,578727722168"
9086,"705778,432776","07-23-2018 15:09:33,508","2640,0022",14,70,"1,5000114440918","3,88896942138672","1,09996378421783","0,000008166674","4,03313398361206","0,00001630535",,,"0,000204086303710938",,"36,2518310546875","34,5178642272949"
9087,"705898,433976","07-23-2018 15:11:33,510","2760,0034",14,70,"1,50003242492676","3,9094352722168","1,14996361732483","0,000008166674","4,22809362411499","0,00001630535",,,"0,000154495239257813",,"36,3046989000357","34,5275192260742"
9088,"706018,435676","07-23-2018 15:13:33,511","2880,0051",14,70,"1,50002670288086","3,92952442169189","1,19995856285095","0,000008166674","4,42405080795288","0,00001630535",,,"0,000164985656738281",,"36,3426132202148","34,5026969909668"
9089,"706138,431276","07-23-2018 15:15:33,507","3000,0007",14,70,"1,50003623962402","3,94862937927246","1,24995815753937","0,000008166674","4,62100744247437","0,00001630535",,,"0,000155448913574219",,"36,405445098877","34,5230102539063"
9090,"706258,436676","07-23-2018 15:17:33,512","3120,0061",14,70,"1,50003051757813","3,9665470123291","1,29996526241303","0,000008166674","4,81891965866089","0,00001630535",,,"0,000111579895019531",,"36,4413108526816","34,4816474914551"
9091,"706378,430876","07-23-2018 15:19:33,506","3240,0003",14,70,"1,50000190734863","3,98342418670654","1,34996092319489","0,000008166674","5,0176568031311","0,00001630535",,,"0,000155448913574219",,"36,4362106323242","34,5840377807617"
9092,"706498,435076","07-23-2018 15:21:33,511","3360,0045",14,70,"1,5000057220459","3,99947357177734","1,39996230602264","0,000008166674","5,21723794937134","0,00001630535",,,"0,000112533569335938",,"36,4073257686988","34,5218391418457"
9093,"706618,436176","07-23-2018 15:23:33,512","3480,0056",14,70,"1,50002288818359","4,01511478424072","1,44995784759521","0,000008166674","5,41758632659912","0,00001630535",,,"0,000116348266601563",,"36,4145317077637","34,5709457397461"
9094,"706738,437576","07-23-2018 15:25:33,513","3600,007",14,70,"1,50000762939453","4,0305347442627","1,49996078014374","0,000008166674","5,61874055862427","0,00001630535",,,"0,000109672546386719",,"36,3773002624512","34,5728454589844"
9095,"706858,435676","07-23-2018 15:27:33,511","3720,0051",14,70,"1,49997901916504","4,04595851898193","1,5499495267868","0,000008166674","5,82060718536377","0,00001630535",,,"8,86917114257813E-05",,"36,2907334095425","34,4676132202148"
9096,"706978,433176","07-23-2018 15:29:33,509","3840,0026",14,70,"1,49995040893555","4,06202507019043","1,59994637966156","0,000008166674","6,02329111099243","0,00001630535",,,"0,000123023986816406",,"36,2046394348145","34,5728454589844"
9097,"707098,432876","07-23-2018 15:31:33,508","3960,0023",14,70,"1,49992942810059","4,07916355133057","1,64995086193085","0,000008166674","6,22683334350586","0,00001630535",,,"0,000191688537597656",,"36,2176475524902","34,564697265625"
9098,"707218,436776","07-23-2018 15:33:33,512","4080,0062",14,70,"1,49996757507324","4,0977029800415","1,69995081424713","0,000008166674","6,43124723434448","0,00001630535",,,"0,000199317932128906",,"36,156421661377","34,5644950866699"
9099,"707338,435076","07-23-2018 15:35:33,511","4200,0045",14,70,"1,49998474121094","4,11759948730469","1,74994122982025","0,000008166674","6,63658428192139","0,00001630535",,,"0,000159263610839844",,"36,1184997558594","34,5072441101074"
9100,"707458,437076","07-23-2018 15:37:33,513","4320,0065",14,70,"1,4999885559082","4,13869190216064","1,79994332790375","0,000008166674","6,84299516677856","0,00001630535",,,"0,000250816345214844",,"36,0425758994505","34,5815658569336"
9101,"707578,436876","07-23-2018 15:39:33,512","4440,0063",14,70,"1,49997138977051","4,16010570526123","1,8499436378479","0,000008166674","7,05046653747559","0,00001630535",,,"0,000211715698242188",,"36,0737762451172","34,5555763244629"
9102,"707698,431876","07-23-2018 15:41:33,507","4560,0013",14,70,"1,49997711181641","4,18094539642334","1,89993464946747","0,000008166674","7,2589602470398","0,00001630535",,,"0,000159263610839844",,"36,0789070129395","34,539478302002"
9103,"707818,434176","07-23-2018 15:43:33,510","4680,0036",14,70,"1,49998092651367","4,19979381561279","1,94992983341217","0,000008166674","7,46847105026245","0,00001630535",,,"0,000144004821777344",,"36,0257950271693","34,598804473877"
9104,"707819,618676","07-23-2018 15:43:34,694","4681,1881",14,70,"1,50004386901855","4,20001316070557","1,95042741298676","0,000008166674","7,47056102752686","0,00001630535",,,"0,00014226206462453",,"36,0551338195801","34,5572853088379"
9105,"707939,60542","07-23-2018 15:45:34,720","120,0038",15,70,"1,33769798278809","4,2003698348999","1,99752795696259","0,000008166674","7,66840076446533","0,00001630535",,,"-3,4332275390625E-05",,"36,0471916198731","34,4896011352539"
9106,"708059,60362","07-23-2018 15:47:34,718","240,002",15,70,"1,23551368713379","4,2003698348999","2,04030251502991","0,000008166674","7,848069190979","0,00001630535",,,"-1,23977661132813E-05",,"36,0118217468262","34,550666809082"
9107,"708179,60652","07-23-2018 15:49:34,721","360,0049",15,70,"1,15428161621094","4,20033073425293","2,0801043510437","0,000008166674","8,01525020599365","0,00001630535",,,"2,6702880859375E-05",,"35,9550018310547","34,4581298828125"
9108,"708299,60782","07-23-2018 15:51:34,723","480,0062",15,70,"1,07932281494141","4,20035171508789","2,11732292175293","0,000008166674","8,17158126831055","0,00001630535",,,"4,76837158203125E-06",,"35,844108581543","34,6075210571289"
9109,"708419,60192","07-23-2018 15:53:34,717","600,0003",15,70,"1,00524520874023","4,20034885406494","2,15205693244934","0,000008166674","8,31747627258301","0,00001630535",,,"-4,76837158203125E-05",,"35,7893676757813","34,4660835266113"
9110,"708539,60502","07-23-2018 15:55:34,720","720,0034",15,70,"0,929986953735352","4,20031070709229","2,18430662155151","0,000008166674","8,45293712615967","0,00001630535",,,"-3,62396240234375E-05",,"35,684253692627","34,539478302002"
9111,"708659,60552","07-23-2018 15:57:34,720","840,0039",15,70,"0,853904724121094","4,20034217834473","2,21404695510864","0,000008166674","8,57785606384277","0,00001630535",,,"-3,71932983398438E-05",,"35,6394958869074","34,506477355957"
9112,"708779,60852","07-23-2018 15:59:34,723","960,0069",15,70,"0,778474807739258","4,20038604736328","2,24124670028687","0,000008166674","8,69210529327393","0,00001630535",,,"2,95639038085938E-05",,"35,6327515077619","34,5312957763672"
9113,"708899,60832","07-23-2018 16:01:34,723","1080,0067",15,70,"0,702363967895508","4,20033836364746","2,26592206954956","0,000008166674","8,79574966430664","0,00001630535",,,"-2,95639038085938E-05",,"35,4807548522949","34,5578804016113"
